epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
0,0,,,0.3125,0.3125,0.2666666805744171
0,0,0.03750000149011612,2.897183895111084,,,
1,1,,,0.5375000238418579,0.5375000238418579,0.5066666603088379
1,1,0.3187499940395355,2.3769609928131104,,,
2,2,,,0.5874999761581421,0.5874999761581421,0.5600000023841858
2,2,0.6812500357627869,2.061297655105591,,,
3,3,,,0.6625000238418579,0.6625000238418579,0.6399999856948853
3,3,0.78125,1.82976496219635,,,
4,4,,,0.6875,0.6875,0.6666666865348816
4,4,0.8062499761581421,1.7184743881225586,,,
5,5,,,0.6625000238418579,0.6625000238418579,0.6399999856948853
5,5,0.8812500238418579,1.5357587337493896,,,
6,6,,,0.6875,0.6875,0.6666666865348816
6,6,0.875,1.4323205947875977,,,
7,7,,,0.699999988079071,0.699999988079071,0.6800000071525574
7,7,0.918749988079071,1.3718030452728271,,,
8,8,,,0.7250000238418579,0.7250000238418579,0.7066666483879089
8,8,0.949999988079071,1.219287633895874,,,
9,9,,,0.7250000238418579,0.7250000238418579,0.7066666483879089
9,9,0.9937499761581421,1.1196634769439697,,,
10,10,,,0.737500011920929,0.737500011920929,0.7200000286102295
10,10,0.956250011920929,1.1034975051879883,,,
11,11,,,0.762499988079071,0.762499988079071,0.746666669845581
11,11,0.956250011920929,1.0339967012405396,,,
12,12,,,0.75,0.75,0.7333333492279053
12,12,0.96875,0.9906450510025024,,,
13,13,,,0.7749999761581421,0.7749999761581421,0.7599999904632568
13,13,0.9375,0.9741390943527222,,,
14,14,,,0.7875000238418579,0.7875000238418579,0.7733333110809326
14,14,0.9750000238418579,0.912187933921814,,,
15,15,,,0.8125,0.8125,0.800000011920929
15,15,0.9937499761581421,0.8266782760620117,,,
16,16,,,0.8125,0.8125,0.800000011920929
16,16,0.9937499761581421,0.7783117294311523,,,
17,17,,,0.8125,0.8125,0.800000011920929
17,17,0.9937499761581421,0.7771144509315491,,,
18,18,,,0.8125,0.8125,0.800000011920929
18,18,0.981249988079071,0.7845933437347412,,,
19,19,,,0.8125,0.8125,0.800000011920929
19,19,0.987500011920929,0.7183892726898193,,,
20,20,,,0.8125,0.8125,0.800000011920929
20,20,1.0,0.6843875646591187,,,
21,21,,,0.8125,0.8125,0.800000011920929
21,21,0.9937499761581421,0.719194769859314,,,
22,22,,,0.824999988079071,0.824999988079071,0.8133333325386047
22,22,1.0,0.667390763759613,,,
23,23,,,0.824999988079071,0.824999988079071,0.8133333325386047
23,23,0.9937499761581421,0.6677042841911316,,,
24,24,,,0.824999988079071,0.824999988079071,0.8133333325386047
