epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
40,40,1.0,0.10825135558843613,,,
41,41,,,0.8078886866569519,0.7137476205825806,0.6775494813919067
41,41,1.0,0.10487814992666245,,,
42,42,,,0.808840811252594,0.7135494351387024,0.677457332611084
42,42,1.0,0.09822357445955276,,,
43,43,,,0.8090875744819641,0.7131529450416565,0.6770890355110168
43,43,1.0,0.09505411237478256,,,
44,44,,,0.8094872236251831,0.713053822517395,0.6770039796829224
44,44,1.0,0.08676830679178238,,,
45,45,,,0.8105753660202026,0.7136485576629639,0.6776363849639893
45,45,1.0,0.08495154231786728,,,
46,46,,,0.8111436367034912,0.7147388458251953,0.6787867546081543
46,46,1.0,0.08644884824752808,,,
47,47,,,0.811408281326294,0.7158291339874268,0.6798949241638184
47,47,1.0,0.08191100507974625,,,
48,48,,,0.8118122220039368,0.7167211771011353,0.6808194518089294
48,48,1.0,0.0774623304605484,,,
49,49,,,0.8116233944892883,0.7171176671981812,0.6811762452125549
49,49,1.0,0.07329431921243668,,,
50,50,,,0.8119221329689026,0.7182079553604126,0.6822945475578308
50,50,1.0,0.06960217654705048,,,
51,51,,,0.8118301033973694,0.7188026309013367,0.6828398108482361
51,51,1.0,0.06965608894824982,,,
52,52,,,0.8113582730293274,0.7181088328361511,0.6819902658462524
52,52,1.0,0.06613261997699738,,,
53,53,,,0.8117099404335022,0.7188026309013367,0.6827130317687988
53,53,1.0,0.06420089304447174,,,
54,54,,,0.8124549388885498,0.7205867767333984,0.684641420841217
54,54,1.0,0.06476709991693497,,,
55,55,,,0.8120759129524231,0.7209832668304443,0.6849625110626221
55,55,1.0,0.05983656644821167,,,
56,56,,,0.8117865324020386,0.720487654209137,0.6843277812004089
56,56,1.0,0.05997641012072563,,,
57,57,,,0.8111316561698914,0.7198929786682129,0.6835943460464478
57,57,1.0,0.058363281190395355,,,
58,58,,,0.8108761310577393,0.7198929786682129,0.6835241913795471
58,58,1.0,0.05652133375406265,,,
59,59,,,0.810833215713501,0.7200911641120911,0.6837419867515564
59,59,1.0,0.055323582142591476,,,
60,60,,,0.8110827803611755,0.7206858992576599,0.6843783259391785
60,60,1.0,0.05020296573638916,,,
61,61,,,0.8109176754951477,0.7207850217819214,0.6844705939292908
61,61,1.0,0.05354516953229904,,,
62,62,,,0.8100499510765076,0.7197938561439514,0.6834055185317993
62,62,1.0,0.048687200993299484,,,
63,63,,,0.8094238638877869,0.7188026309013367,0.6823261976242065
63,63,1.0,0.04785630851984024,,,
64,64,,,0.8096091151237488,0.7184062004089355,0.6819571852684021
64,64,1.0,0.048281121999025345,,,
65,65,,,0.8100758194923401,0.7188026309013367,0.68243008852005
65,65,1.0,0.04651448130607605,,,
66,66,,,0.809827446937561,0.71870356798172,0.6823346018791199
66,66,1.0,0.04360384866595268,,,
67,67,,,0.810181736946106,0.7190999984741211,0.6827747225761414
67,67,1.0,0.04672163724899292,,,
68,68,,,0.8103964328765869,0.719496488571167,0.6831968426704407
68,68,1.0,0.04276300594210625,,,
69,69,,,0.8103589415550232,0.7190999984741211,0.6827413439750671
69,69,1.0,0.042139261960983276,,,
70,70,,,0.8105291724205017,0.7188026309013367,0.6824278831481934
70,70,1.0,0.04277835786342621,,,
71,71,,,0.8107109665870667,0.7190999984741211,0.6827322840690613
71,71,1.0,0.04040858522057533,,,
72,72,,,0.8107426762580872,0.7193973660469055,0.6830320358276367
72,72,1.0,0.0412963330745697,,,
73,73,,,0.8114331960678101,0.7201902866363525,0.6838763356208801
73,73,1.0,0.03779366984963417,,,
74,74,,,0.8111830949783325,0.7197938561439514,0.6833875179290771
74,74,1.0,0.03992250934243202,,,
75,75,,,0.8107219934463501,0.7191991209983826,0.6826383471488953
75,75,1.0,0.0380018949508667,,,
