epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
39,39,1.0,0.5948077440261841,,,
40,40,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
40,40,1.0,0.5943231582641602,,,
41,41,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
41,41,1.0,0.5995247960090637,,,
42,42,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
42,42,1.0,0.5965609550476074,,,
43,43,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
43,43,1.0,0.6014588475227356,,,
44,44,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
44,44,1.0,0.5940274596214294,,,
45,45,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
45,45,1.0,0.5932490229606628,,,
46,46,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
46,46,1.0,0.6027328372001648,,,
47,47,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
47,47,1.0,0.5920467972755432,,,
48,48,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
48,48,1.0,0.5900170207023621,,,
49,49,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
49,49,1.0,0.5945931673049927,,,
50,50,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
50,50,1.0,0.5884707570075989,,,
51,51,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
51,51,1.0,0.5903958678245544,,,
52,52,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
52,52,1.0,0.5912991762161255,,,
53,53,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
53,53,1.0,0.5912954807281494,,,
54,54,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
54,54,1.0,0.5917351245880127,,,
55,55,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
55,55,1.0,0.5892993807792664,,,
56,56,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
56,56,1.0,0.5890854001045227,,,
57,57,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
57,57,1.0,0.5937302708625793,,,
58,58,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
58,58,1.0,0.5882167220115662,,,
59,59,,,0.824999988079071,0.824999988079071,0.8133333325386047
59,59,1.0,0.5851016044616699,,,
60,60,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
60,60,1.0,0.5860763788223267,,,
61,61,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
61,61,1.0,0.5871402025222778,,,
62,62,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
62,62,1.0,0.587279200553894,,,
63,63,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
63,63,1.0,0.5882807374000549,,,
64,64,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
64,64,1.0,0.5878300070762634,,,
65,65,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
65,65,1.0,0.5857642292976379,,,
66,66,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
66,66,1.0,0.5872424840927124,,,
67,67,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
67,67,1.0,0.5837169885635376,,,
68,68,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
68,68,1.0,0.5877403020858765,,,
69,69,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
69,69,1.0,0.5867694020271301,,,
70,70,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
70,70,1.0,0.588234543800354,,,
71,71,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
71,71,1.0,0.5873405933380127,,,
72,72,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
72,72,1.0,0.5874240398406982,,,
73,73,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
73,73,1.0,0.5862392783164978,,,
