epoch,step,train_acc,train_loss,val_AA,val_OA,val_kappa
0,0,,,0.36250001192092896,0.36250001192092896,0.3199999928474426
0,0,0.08749999850988388,2.8195109367370605,,,
1,1,,,0.6000000238418579,0.6000000238418579,0.5733333230018616
1,1,0.46875,2.24515962600708,,,
2,2,,,0.6499999761581421,0.6499999761581421,0.6266666650772095
2,2,0.737500011920929,1.8985503911972046,,,
3,3,,,0.637499988079071,0.637499988079071,0.6133333444595337
3,3,0.824999988079071,1.709653615951538,,,
4,4,,,0.6499999761581421,0.6499999761581421,0.6266666650772095
4,4,0.8812500238418579,1.6162678003311157,,,
5,5,,,0.6625000238418579,0.6625000238418579,0.6399999856948853
5,5,0.8500000238418579,1.4710924625396729,,,
6,6,,,0.6625000238418579,0.6625000238418579,0.6399999856948853
6,6,0.90625,1.368807315826416,,,
7,7,,,0.675000011920929,0.675000011920929,0.653333306312561
7,7,0.9125000238418579,1.2549349069595337,,,
8,8,,,0.699999988079071,0.699999988079071,0.6800000071525574
8,8,0.9312499761581421,1.17281973361969,,,
9,9,,,0.699999988079071,0.699999988079071,0.6800000071525574
9,9,0.956250011920929,1.1001826524734497,,,
10,10,,,0.699999988079071,0.699999988079071,0.6800000071525574
10,10,0.96875,1.0117628574371338,,,
11,11,,,0.7250000238418579,0.7250000238418579,0.7066666483879089
11,11,0.949999988079071,1.009070634841919,,,
12,12,,,0.737500011920929,0.737500011920929,0.7200000286102295
12,12,0.981249988079071,0.9395438432693481,,,
13,13,,,0.762499988079071,0.762499988079071,0.746666669845581
13,13,0.981249988079071,0.8684998750686646,,,
14,14,,,0.7875000238418579,0.7875000238418579,0.7733333110809326
14,14,0.9624999761581421,0.8288776278495789,,,
15,15,,,0.800000011920929,0.800000011920929,0.7866666913032532
15,15,0.987500011920929,0.8034034967422485,,,
16,16,,,0.7875000238418579,0.7875000238418579,0.7733333110809326
16,16,0.981249988079071,0.7613767385482788,,,
17,17,,,0.8125,0.8125,0.800000011920929
17,17,0.987500011920929,0.7276540994644165,,,
18,18,,,0.8125,0.8125,0.800000011920929
18,18,0.9937499761581421,0.7240230441093445,,,
19,19,,,0.8125,0.8125,0.800000011920929
19,19,1.0,0.6813518404960632,,,
20,20,,,0.824999988079071,0.824999988079071,0.8133333325386047
20,20,1.0,0.6591114401817322,,,
21,21,,,0.824999988079071,0.824999988079071,0.8133333325386047
21,21,1.0,0.6677666306495667,,,
22,22,,,0.824999988079071,0.824999988079071,0.8133333325386047
22,22,0.9937499761581421,0.6605449914932251,,,
23,23,,,0.824999988079071,0.824999988079071,0.8133333325386047
23,23,1.0,0.6320968270301819,,,
24,24,,,0.8125,0.8125,0.800000011920929
24,24,0.987500011920929,0.6367117166519165,,,
25,25,,,0.824999988079071,0.824999988079071,0.8133333325386047
25,25,1.0,0.6264293193817139,,,
26,26,,,0.824999988079071,0.824999988079071,0.8133333325386047
26,26,1.0,0.615628182888031,,,
27,27,,,0.824999988079071,0.824999988079071,0.8133333325386047
27,27,1.0,0.6235091686248779,,,
28,28,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
28,28,1.0,0.6105439066886902,,,
29,29,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
29,29,1.0,0.6097964644432068,,,
30,30,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
30,30,1.0,0.6098636984825134,,,
31,31,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
31,31,1.0,0.5985106229782104,,,
32,32,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
32,32,1.0,0.6113632917404175,,,
33,33,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
33,33,1.0,0.6041448712348938,,,
34,34,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
34,34,1.0,0.5982837677001953,,,
35,35,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
35,35,1.0,0.5927479267120361,,,
36,36,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
36,36,1.0,0.5943487286567688,,,
37,37,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
37,37,1.0,0.5937016606330872,,,
38,38,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
38,38,1.0,0.5900228023529053,,,
39,39,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
39,39,1.0,0.5931259989738464,,,
40,40,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
40,40,1.0,0.5926817655563354,,,
41,41,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
41,41,1.0,0.590059220790863,,,
42,42,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
42,42,1.0,0.5920796990394592,,,
43,43,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
43,43,1.0,0.5897719860076904,,,
44,44,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
44,44,1.0,0.5934299826622009,,,
45,45,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
45,45,1.0,0.5934575796127319,,,
46,46,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
46,46,1.0,0.5905905961990356,,,
47,47,,,0.8500000238418579,0.8500000238418579,0.8399999737739563
47,47,1.0,0.5931912064552307,,,
48,48,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
48,48,1.0,0.5937689542770386,,,
49,49,,,0.8374999761581421,0.8374999761581421,0.8266666531562805
49,49,1.0,0.5891208648681641,,,
